,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
4287,DCLK1,chr13:36342788-36705514,4638,95,0.0,0.0,0.0,0.0,
4288,DCLK2,chr4:150999425-151178608,174785,4261,12.811111111099999,11.188888888900001,0.00109276714621,0.0391489769533,0.027913044765300002
4289,DCLK3,chr3:36753912-36781352,22096,5344,0.0,0.0,0.0,0.0,
4290,DCLRE1A,chr10:115594482-115614163,14908,4216,32.9275873304,954.07241267,0.0329295288359,3.37384966213,0.009760224115930001
4291,DCLRE1B,chr1:114447914-114456708,5006,3788,3.3034482758599997,437.696551724,0.0098383361345,1.7226940170400002,0.0057110177647200005
4292,DCLRE1C,chr10:14946609-14996431,42845,6105,267.211906311,1806.78809369,0.0929823779563,4.41231533189,0.021073375532400004
4293,DCN,chr12:91539034-91576806,31415,1206,0.0,0.0,0.0,0.0,
4294,DCP1A,chr3:53317444-53381654,58143,5770,236.40549304900003,3620.59450695,0.060618490535699995,9.355113601360001,0.00647971720267
4295,DCP1B,chr12:2055213-2113677,31019,2092,179.67859064200002,1269.42213147,0.08636017828189999,9.04668306968,0.00954605987816
4296,DCP2,chr5:112312406-112357892,18127,9813,82.3222222222,4946.71159101,0.0677074006543,7.515532930880001,0.009008995273790002
4297,DCPS,chr11:126173646-126215644,40519,1479,119.673645461,566.326354539,0.0440336607988,5.70878370853,0.00771331741523
4298,DCST1,chr1:155006281-155023406,14828,2222,0.0,0.0,0.0,0.0,
4299,DCST2,chr1:154991002-155006257,12836,2419,0.0,0.0,0.0,0.0,
4300,DCSTAMP,chr8:105352023-105368917,14911,1472,0.0,0.0,0.0,0.0,
4301,DCT,chr13:95091840-95131936,37699,2298,6.0,9.0,0.0023728288313200003,0.0583898656084,0.0406376826972
4302,DCTD,chr4:183811243-183838630,25345,2019,436.51845263,3978.48154737,0.256776516065,29.3782565962,0.00874035922535
4303,DCTN1,chr2:74588280-74619214,9336,3714,268.56043428099997,9469.43956572,0.428870503845,38.0125818148,0.0112823303067
4304,DCTN1-AS1,chr2:74612844-74621008,6020,2144,0.0,0.0,0.0,0.0,
4305,DCTN2,chr12:57923832-57941114,15163,2113,585.191376431,3802.80862357,0.575383989579,26.831809607199997,0.0214440992987
4306,DCTN3,chr9:34613541-34620520,5995,713,350.28571355800005,2511.71428644,0.871120487975,52.5201184096,0.016586415155799998
4307,DCTN4,chr5:150088308-150138657,45698,3650,244.051532064,2361.94846794,0.0796213130963,9.64767231693,0.0082529039628
4308,DCTN5,chr16:23652686-23685068,9096,294,319.538694819,291.461305181,0.523742715793,14.780140604000001,0.03543557059619999
4309,DCTN6,chr8:30013812-30041155,26217,1126,0.0,0.0,0.0,0.0,
4310,DCTPP1,chr16:30435018-30441373,5235,1120,10.4933333333,1071.50666667,0.029884209583400004,14.2633600545,0.0020951731898599998
4311,DCUN1D1,chr3:182660558-182698326,34616,3152,113.295090985,1351.70490902,0.048795435778199996,6.39352949158,0.00763200292459
4312,DCUN1D2,chr13:114110133-114145023,31861,3029,410.454579131,708.5454208689999,0.192066089041,3.4874935486900003,0.0550728155792
4313,DCUN1D3,chr16:20869395-20911561,39298,2868,53.65,242.35,0.020353742158700002,1.25982107049,0.0161560579001
4314,DCUN1D4,chr4:52709165-52783003,68825,4002,272.029140688,1456.97085931,0.0589269821732,5.42773670046,0.0108566397792
4315,DCUN1D5,chr11:102921412-102962944,28800,12732,146.27645398,1838.72354602,0.0757228456829,2.1531029607599996,0.0351691707563
4316,DCX,chrX:110537006-110655460,107944,9013,0.0,0.0,0.0,0.0,
4317,DCXR,chr17:79993756-79995573,988,823,171.73095328899998,2123.26904671,2.59141296189,38.4636225292,0.06737308634719999
4318,DDA1,chr19:17420336-17434106,9693,4077,86.0857751134,2622.91422489,0.132409203177,9.591540558060002,0.0138047899996
4319,DDAH1,chr1:85784167-86044046,142736,3522,13.0,1.0,0.0013578594555199999,0.00423307183949,0.320774016366
4320,DDAH2,chr6:31694816-31698039,1892,1331,22.0943076637,563.905692336,0.17410219871,6.316455105169999,0.0275632765232
4321,DDB1,chr11:61066918-61100684,29410,4356,365.689606599,11258.3103934,0.1853798743,38.5327795248,0.004810965536010001
4322,DDB2,chr11:47236492-47260769,22429,1848,1460.09558825,1874.90441175,0.9705465460330001,15.1259323844,0.0641644112488
4323,DDC,chr7:50526133-50633154,67035,459,1.0,0.0,0.000222404400965,0.0,inf
4324,DDHD1,chr14:53503457-53620046,103607,12877,764.792246773,2798.20775323,0.110052362114,3.23974068976,0.0339694971459
4325,DDHD2,chr8:38089008-38120287,5435,630,30.485179966,725.514820034,0.0836246292505,17.1692264732,0.00487061134529
4326,DDI2,chr1:15943952-15987552,40920,2680,141.503398387,451.49660161300005,0.051555646316800006,2.5116821682099997,0.0205263416563
4327,DDIT3,chr12:57910370-57914300,2752,897,454.11899505599996,1078.88100494,2.46017629265,17.9318911686,0.137195584644
4328,DDIT4,chr10:74033676-74035797,369,1752,55.0772636135,4446.92273639,2.22531235743,37.8416855492,0.05880584665130001
4329,DDIT4L,chr4:101107026-101111655,1995,2634,0.0,13.0,0.0,0.0735821667589,0.0
4330,DDN,chr12:49388932-49393088,412,3744,0.0,3.0,0.0,0.0119462171624,0.0
4331,DDO,chr6:110713382-110736753,21662,1532,0.0,4.0,0.0,0.0389265770723,0.0
4332,DDOST,chr1:20978259-20988037,7652,2126,399.02758325699995,8386.97241674,0.777450857801,58.814843412200005,0.0132186164699
4333,DDR1,chr6:30851860-30867933,7807,3206,7.928067273230001,212.07193272700002,0.0151400788816,0.986199247748,0.015351947302899998
4334,DDR2,chr1:162602227-162750247,144776,3164,0.0,0.0,0.0,0.0,
4335,DDRGK1,chr20:3171011-3185295,13030,1254,200.461082288,1712.53891771,0.22936684756499998,20.3604749114,0.0112652994865
4336,DDT,chr22:24313553-24322019,2507,568,0.0,0.0,0.0,0.0,
4337,DDTL,chr22:24309025-24314748,4088,1635,25.0,2.0,0.091174651533,0.018237160879099996,4.99938845401
4338,DDX1,chr2:15731744-15771235,36750,2741,303.40667677700003,3293.59332322,0.123087168368,17.9145510371,0.00687079280487
4339,DDX10,chr11:108535751-108811657,272642,3264,258.342172141,1782.65782786,0.0141269217137,8.14259494095,0.0017349409882400002
4340,DDX11,chr12:31226778-31257725,27020,3577,317.957665232,1460.04233477,0.175440131902,6.08543319296,0.028829522293500002
4341,DDX11-AS1,chr12:31173696-31226781,51054,2031,17.633760683800002,22.366239316199998,0.00514944185918,0.164182942427,0.0313640490484
4342,DDX11L1,chr1:11873-14409,884,1652,0.0,0.0,0.0,0.0,
4343,DDX11L10,chr16:61554-64090,884,1652,0.0,0.0,0.0,0.0,
4344,DDX11L2,chr2:114356604-114361294,367,1514,4.72600247974,16.2739975203,0.191987463794,0.160255654016,1.1980074273999999
4345,DDX11L5,chr9:11986-14525,884,1655,0.0,0.0,0.0,0.0,
4346,DDX11L9,chr15:102516760-102519296,866,1470,0.0,0.0,0.0,0.0,
4347,DDX12P,chr12:9570286-9600768,26573,3909,82.83628510289999,190.163714897,0.0464756012854,0.7252821230859999,0.0640793421015
4348,DDX17,chr22:38879442-38902345,18107,4790,12977.668601700001,23330.331398299997,10.685507876900001,72.6156760508,0.147151530606
4349,DDX18,chr2:118572254-118589953,13934,3765,694.4389737380001,10051.5610263,0.743024734127,39.8027907807,0.018667654190900003
4350,DDX19A,chr16:70380823-70407281,23558,2900,186.55983925200002,3215.44016075,0.118065967958,16.5305546029,0.00714228716424
4351,DDX19B,chr16:70323669-70367735,32845,1437,55.0,0.0,0.024965393393999998,0.0,inf
4352,DDX20,chr1:112298189-112310199,8500,3510,149.538526309,1572.46147369,0.262288446749,6.67909910906,0.0392700336477
4353,DDX21,chr10:70715878-70744825,23799,4522,830.200095992,9217.79990401,0.520078692064,30.3907703643,0.017113047343999998
4354,DDX23,chr12:49223538-49245957,19152,3267,685.9401075540001,7674.05989245,0.533970242146,35.0203950164,0.015247407743299999
4355,DDX24,chr14:94517267-94547558,27343,2948,3067.89314981,13701.1068502,1.6727808877099999,69.2904153499,0.0241415912903
4356,DDX25,chr11:125774260-125793006,16912,1834,0.8,1.2,0.0007052449866930001,0.00975499172433,0.07229580573950001
4357,DDX26B,chrX:134654554-134716460,58058,3848,982.96591887,2254.03408113,0.25241861524500003,8.73313966205,0.0289035358432
4358,DDX26B-AS1,chrX:134654007-134654599,194,398,0.0,0.0,0.0,0.0,
4359,DDX27,chr20:47835831-47860614,22088,2695,470.69812989999997,4626.3018701,0.317710135504,25.5929405882,0.0124139754245
4360,DDX31,chr9:135469675-135545788,23953,1907,34.6418344948,478.560497596,0.0215618469281,3.7413741802699993,0.0057630821963100005
4361,DDX39A,chr19:14519609-14530195,9046,1430,2696.5586318000005,5095.4413681999995,4.44424788949,53.123999234399996,0.0836580068055
4362,DDX39B,chr6:31497995-31510252,10097,1809,0.0,0.0,0.0,0.0,
4363,DDX3X,chrX:41192650-41209524,11478,5345,1907.97121062,37686.0287894,2.47828122933,105.11813730899999,0.0235761524393
4364,DDX3Y,chrY:15016018-15032390,11204,4341,0.0,0.0,0.0,0.0,
4365,DDX4,chr5:55033844-55112974,47733,1868,0.0,0.0,0.0,0.0,
4366,DDX41,chr5:176938577-176943967,3286,2104,272.906213715,3375.09378629,1.2382001593799998,23.915810331,0.0517732889767
4367,DDX42,chr17:61851548-61896677,41118,3940,0.0,0.0,0.0,0.0,
4368,DDX43,chr6:74104284-74127289,20309,2696,41.122690063600004,159.87730993600002,0.0301882520597,0.884121465755,0.034144914730599996
4369,DDX46,chr5:134094460-134166812,66672,5680,362.42572695,9054.57427305,0.08104393623039999,23.7664704934,0.0034100114383
4370,DDX47,chr12:12966279-12982915,14819,1670,1632.93119329,3019.06880671,1.64283511753,26.952653645700003,0.0609526297159
4371,DDX49,chr19:19030483-19039442,7123,1765,237.390518407,1935.60948159,0.49687301967,16.3500099651,0.030389768613599998
4372,DDX5,chr17:62494373-62502484,4352,3759,0.0,0.0,0.0,0.0,
4373,DDX50,chr10:70661033-70706603,43032,2538,543.565699767,4349.43430023,0.188323927694,25.5497201662,0.007370880247180001
4374,DDX51,chr12:132621139-132628880,3024,4717,202.826766581,2593.17323342,0.999973453935,8.196164089789999,0.12200505541099999
4375,DDX52,chr17:35969789-36003493,27194,6395,321.168284079,1373.83171592,0.176077777891,3.202860179,0.054975168458900006
4376,DDX54,chr12:113594977-113623284,23926,4378,617.368728783,4261.63127122,0.384697638023,14.512595944400001,0.026507844599
4377,DDX55,chr12:124086671-124105482,16189,2622,527.986952084,1610.01304792,0.486237172899,9.15464902742,0.0531136880772
4378,DDX56,chr7:44605015-44614137,6250,2752,374.980212676,2838.01978732,0.8944855400299999,15.3748886853,0.058178342513
4379,DDX58,chr9:32455299-32526322,66267,4756,1118.80651894,5975.19348106,0.251711274635,18.730747839,0.0134383996196
4380,DDX59,chr1:200613164-200639126,23642,2320,0.0,0.0,0.0,0.0,
4381,DDX6,chr11:118618472-118661972,37031,6060,1465.73145968,23046.2685403,0.590111339316,56.6986847359,0.0104078488251
4382,DDX60,chr4:169137441-169239958,96444,6073,1193.81175325,12367.188246700001,0.184546420724,30.360762946199998,0.006078451356819999
4383,DDX60L,chr4:169277885-169401665,85818,4163,1450.3469192,6381.6530808,0.251964002347,22.8545024552,0.011024698649299999
4384,DEAF1,chr11:644224-695740,48800,2716,288.571701892,2965.42829811,0.0881614875354,16.2780602854,0.00541597008427
4385,DEAR,chr4:153258806-153259248,72,370,0.0,0.0,0.0,0.0,
4386,DEC1,chr9:117904096-118164923,259576,1251,8.0,0.0,0.00045948405149,0.0,inf
4387,DECR1,chr8:91013579-91064227,49397,1251,1354.31446102,2500.68553898,0.408755804048,29.8020928573,0.013715674466399999
4388,DECR2,chr16:451857-462487,9047,1583,74.71126041689999,255.288739583,0.12311939238299999,2.4043391871599997,0.0512071645467
4389,DEDD,chr1:161090768-161102478,9190,2189,0.0,0.0,0.0,0.0,
4390,DEDD2,chr19:42702744-42724304,16993,1342,200.573210902,4057.4267891000004,0.17597373834600002,45.0757713307,0.0039039540123499998
4391,DEF6,chr6:35265594-35289548,21658,2296,4938.57336464,10500.426635400001,3.39960258649,68.1836194909,0.0498595206866
4392,DEF8,chr16:90015138-90034468,8753,360,213.646496486,504.353503514,0.36390149307400005,20.8870704626,0.017422332812299997
4393,DEFA10P,chr8:6825662-6826635,682,291,0.0,0.0,0.0,0.0,
4394,DEFA11P,chr8:6886122-6887011,588,301,0.0,0.0,0.0,0.0,
4395,DEFA3,chr8:6873390-6875816,1935,491,0.0,0.0,0.0,0.0,
4396,DEFA4,chr8:6793344-6795786,1900,542,0.0,0.0,0.0,0.0,
4397,DEFA5,chr8:6912828-6914259,982,449,0.0,0.0,0.0,0.0,
4398,DEFA6,chr8:6782215-6783598,915,468,0.0,0.0,0.0,0.0,
4399,DEFA8P,chr8:6808247-6809121,589,285,0.0,0.0,0.0,0.0,
4400,DEFA9P,chr8:6816810-6817683,588,285,0.0,0.0,0.0,0.0,
4401,DEFB1,chr8:6728096-6735529,6970,463,1.0,0.0,0.00213900703281,0.0,inf
4402,DEFB108B,chr11:71544245-71548608,4141,222,2.0,0.0,0.0072006177342099995,0.0,inf
4403,DEFB109P1,chr8:12250792-12257874,6893,189,0.0,0.0,0.0,0.0,
4404,DEFB110,chr6:49976850-49989694,2755,101,0.0,0.0,0.0,0.0,
4405,DEFB112,chr6:50011287-50016364,4735,342,0.0,0.0,0.0,0.0,
4406,DEFB113,chr6:49936389-49937338,700,249,0.0,0.0,0.0,0.0,
4407,DEFB114,chr6:49928004-49931818,3604,210,0.0,0.0,0.0,0.0,
4408,DEFB115,chr20:29845466-29847435,1702,267,0.0,0.0,0.0,0.0,
4409,DEFB116,chr20:29891014-29896388,5065,309,0.0,0.0,0.0,0.0,
4410,DEFB118,chr20:29956420-29961705,4148,1137,0.0,0.0,0.0,0.0,
4411,DEFB119,chr20:29964965-29978452,1192,227,0.0,0.0,0.0,0.0,
4412,DEFB121,chr20:29992647-30000641,1009,241,0.0,0.0,0.0,0.0,
4413,DEFB122,chr20:30009241-30016983,7246,496,0.0,0.0,0.0,0.0,
4414,DEFB123,chr20:30028410-30038060,9272,378,0.0,0.0,0.0,0.0,
4415,DEFB124,chr20:30053308-30060816,7292,216,0.0,0.0,0.0,0.0,
4416,DEFB125,chr20:68350-77296,8237,709,0.0,0.0,0.0,0.0,
4417,DEFB126,chr20:123193-126392,2728,471,0.0,0.0,0.0,0.0,
4418,DEFB127,chr20:138110-139804,1180,514,0.0,0.0,0.0,0.0,
4419,DEFB128,chr20:168526-170264,1456,282,0.0,0.0,0.0,0.0,
4420,DEFB129,chr20:207898-210527,1931,698,0.0,0.0,0.0,0.0,
4421,DEFB131,chr4:9446259-9452240,5768,213,0.0,0.0,0.0,0.0,
4422,DEFB132,chr20:238376-241736,1240,2120,0.0,0.0,0.0,0.0,
4423,DEFB133,chr6:49913813-49917157,3158,186,0.0,0.0,0.0,0.0,
4424,DEFB134,chr8:11851488-11853760,2071,201,0.0,0.0,0.0,0.0,
4425,DEFB135,chr8:11839829-11842099,2036,234,0.0,0.0,0.0,0.0,
4426,DEFB136,chr8:11831445-11832108,426,237,0.0,0.0,0.0,0.0,
4427,DEFB4A,chr8:7752086-7754238,1703,449,0.0,0.0,0.0,0.0,
4428,DEFB4B,chr8:7272384-7274354,1672,298,0.0,0.0,0.0,0.0,
4429,DEGS1,chr1:224370909-224381142,8170,2063,259.464460196,3590.5355398,0.473479099964,25.948065911399997,0.0182471827218
4430,DEGS2,chr14:100612752-100626012,11855,1405,5.6277777777799995,9.37222222222,0.00707750805845,0.0994514784678,0.0711654383372
4431,DEK,chr6:18224399-18264799,37529,2769,426.487761976,11072.512238,0.169427761098,59.6167372299,0.0028419495760799995
4432,DENND1A,chr9:126141932-126692417,475549,1810,117.171062784,570.828937216,0.00367341577742,4.70188926261,0.000781263779781
4433,DENND1B,chr1:197473878-197744623,39277,420,0.0,0.0,0.0,0.0,
4434,DENND1C,chr19:6467214-6481819,11786,2710,1559.00422398,11014.995776,1.9720859804,60.5982433269,0.0325436163183
4435,DENND2A,chr7:140218219-140302342,80661,3462,0.0,1.0,0.0,0.00430643530291,0.0
4436,DENND2C,chr1:115127195-115212732,81023,3974,5.39189189189,35.6081081081,0.000992151165694,0.133587563127,0.00742697255993
4437,DENND2D,chr1:111728590-111747160,11439,2985,2942.13467491,11758.8653251,3.8345948006699997,58.7308209476,0.06529101311379999
4438,DENND3,chr8:142138719-142205900,61738,5443,563.0775598390001,1940.92244016,0.135975496741,5.31636557873,0.025576776978000003
4439,DENND4A,chr15:65952956-66084631,121255,7202,381.07242918,2753.31151579,0.046854667799199994,5.69963736319,0.00822064015894
4440,DENND4B,chr1:153901976-153919154,11490,5688,0.0,0.0,0.0,0.0,
4441,DENND4C,chr9:19230762-19374137,135374,7429,499.795681429,5488.20431857,0.0550430167424,11.0139957215,0.00499755203597
4442,DENND5A,chr11:9160374-9286873,121535,4930,1364.59434298,8813.40565702,0.167396815478,26.6527380696,0.006280661110340001
4443,DENND5B,chr12:31535156-31743952,199405,9391,80.89120425850001,571.108795741,0.00604797862624,0.906675747228,0.0066704978541
4444,DENND5B-AS1,chr12:31742856-31768285,24865,564,0.0,1.0,0.0,0.0264341826572,0.0
4445,DENND6A,chr3:57611180-57678816,62978,4658,589.787041996,5098.212958,0.139621195591,16.3178703741,0.00855633684972
4446,DENND6B,chr22:50750391-50765489,13092,2006,79.2291652749,219.770834725,0.0902244148973,1.63336828851,0.055238255531199994
4447,DENR,chr12:123237370-123255953,15522,3061,466.18256145099997,5401.81743855,0.447768290768,26.310043342800004,0.017018911179
4448,DEPDC1,chr1:68939834-68962904,17632,4586,1.31111111111,41.688888888899996,0.00110862051586,0.135528696221,0.00817996886839
4449,DEPDC1-AS1,chr1:68962358-69004310,40705,1247,0.0,0.0,0.0,0.0,
4450,DEPDC1B,chr5:59892738-59995993,100751,2318,18.6777777778,120.32222222200001,0.0027638904748000003,0.773886736139,0.00357144055549
4451,DEPDC4,chr12:100646041-100660857,13662,1154,5.0,7.0,0.0054563310711,0.09043514136110001,0.060334190769
4452,DEPDC5,chr22:32149936-32303020,58828,1726,50.2628558927,453.73714410699995,0.012738200136599999,3.9193002246699993,0.00325012104366
4453,DEPDC7,chr11:33037409-33055128,15407,1590,44.781534092799994,84.2184659072,0.043333710265499994,0.7896873706599999,0.054874513479000006
4454,DEPTOR,chr8:120885894-121063157,174627,2333,4.68644067797,34.313559321999996,0.000400107526877,0.219278484626,0.00182465474239
4455,DERA,chr12:16064185-16190315,124406,1724,285.908722933,1069.09127707,0.0342634483915,9.245332082200001,0.0037060267913400003
4456,DERL1,chr8:124025403-124054663,25920,3280,794.40392737,4698.59607263,0.45693179186399996,21.3569513428,0.021394991472800003
4457,DERL2,chr17:5377612-5389494,10758,1124,449.81480915,1264.18519085,0.6233718693460001,16.7683132274,0.037175585933500004
4458,DERL3,chr22:24176689-24181199,1310,1069,27.5523511146,198.447648885,0.31356844996,2.76766322617,0.113297184063
4459,DES,chr2:220283098-220291461,6115,2248,0.0,2.0,0.0,0.013264127240799999,0.0
4460,DESI1,chr22:41994031-42017061,19236,3794,367.843454841,2183.15654516,0.28509739894200004,8.5789185057,0.0332323239523
4461,DESI2,chr1:244816351-244872334,51891,4092,251.02222441900003,2118.97777558,0.07212156202160001,7.72032827454,0.00934177400973
4462,DET1,chr15:89055713-89089912,31856,1946,85.8033232303,231.19667677,0.040156685253699996,1.77126581885,0.0226711794618
4463,DEXI,chr16:11022747-11036257,12009,1501,0.0,0.0,0.0,0.0,
4464,DFFA,chr1:10520602-10532613,8618,2038,18.9620253165,735.0379746839999,0.0328037295651,5.37713063724,0.00610060119015
4465,DFFB,chr1:3773830-3801993,24934,3042,482.30771341300004,1235.69228659,0.28838803838300003,6.05614293394,0.0476190937911
4466,DFNA5,chr7:24737973-24797639,56860,1951,32.2722222222,9.72777777778,0.00846188281349,0.0743363721217,0.113832334993
4467,DFNB31,chr9:117164359-117267736,98247,2777,151.966920522,180.033079478,0.023060820512700003,0.966543536656,0.0238590602886
4468,DFNB59,chr2:179316162-179326110,8424,1524,0.0,0.0,0.0,0.0,
4469,DGAT1,chr8:145538245-145550582,8616,3721,219.86449974400003,1607.13550026,0.38044721763899997,6.43928748722,0.059082191685699996
4470,DGAT2,chr11:75479777-75512581,30350,2325,9.0,54.0,0.00442108438775,0.346270738498,0.0127677100494
4471,DGAT2L6,chrX:69397335-69425553,26510,1708,14.0,0.0,0.00787341781447,0.0,inf
4472,DGCR14,chr22:19117791-19132190,9014,5385,636.85012378,989.14987622,1.05333053566,2.73855447278,0.384630120063
4473,DGCR2,chr22:19023794-19109967,81681,4352,730.2891974539999,5325.71080255,0.133296522979,18.2445721608,0.00730609201492
4474,DGCR5,chr22:18958010-19018755,20809,567,0.0,0.0,0.0,0.0,
4475,DGCR6,chr22:18893735-18899601,4652,1214,39.1985142578,156.801485742,0.12562465752000002,1.92564611275,0.0652376657828
4476,DGCR6L,chr22:20301760-20307628,4651,1217,229.520935365,2746.47906463,0.735734220085,33.6457880871,0.0218670526659
4477,DGCR8,chr22:20067754-20099400,27126,4421,647.90412243,2751.09587757,0.356098362346,9.2774837384,0.038383075884300004
4478,DGKA,chr12:56324945-56347807,19124,2544,5552.44458806,24784.5554119,4.32863023538,145.247617205,0.0298017297542
4479,DGKB,chr7:14184673-14881075,662118,2494,0.0,0.0,0.0,0.0,
4480,DGKD,chr2:234263152-234380743,77715,6126,3659.26944173,11337.7305583,0.701995823246,27.592695599000002,0.0254413643903
4481,DGKE,chr17:54911459-54946036,26809,7768,0.0,0.0,0.0,0.0,
4482,DGKG,chr3:185864989-186080023,209232,5610,18.8722222222,31.127777777800002,0.00134474496217,0.08272375632960001,0.016255849853
4483,DGKH,chr13:42614171-42803891,87712,3715,65.3271393529,353.672860647,0.0111040042098,1.41934478912,0.00782333108552
4484,DGKI,chr7:137074384-137531609,452445,4780,1.0,0.0,3.2951804128e-05,0.0,inf
4485,DGKK,chrX:50108405-50213737,97924,7408,4.7590361445800005,109.240963855,0.0007245608239560001,0.219851554266,0.0032956820631700003
4486,DGKQ,chr4:952671-967348,10034,4643,672.545297912,6645.45470209,0.9992920551279999,21.3388499198,0.046829705391100006
4487,DGKZ,chr11:46354454-46402104,14856,3161,3285.96523093,23048.0347691,3.2976614221499996,108.70622018,0.030335535691299997
4488,DGUOK,chr2:74153952-74186088,30992,880,1008.6117181,1115.3882819,0.485198440951,18.8968056292,0.0256762148308
4489,DGUOK-AS1,chr2:74185094-74208566,22901,545,3.0,3.0,0.00195304297,0.08206722395600001,0.0237980874198
4490,DHCR24,chr1:55315299-55352921,33336,4286,41.7486182215,1366.25138178,0.0186712592471,4.75251436305,0.00392871179776
4491,DHCR7,chr11:71145456-71159477,11356,2642,34.5716719185,874.428328082,0.0453878895831,4.9344232225099995,0.00919821578661
4492,DHDDS,chr1:26758772-26797795,35695,3106,281.011853958,1096.98814604,0.11737138908700001,5.2655710091,0.0222903439882
4493,DHDH,chr19:49436938-49448226,10207,1081,11.905085389100002,23.094914610900002,0.017389191513000002,0.318519230232,0.054593851367600005
4494,DHFR,chr5:79922044-79950800,24839,3624,49.449588292899996,2300.55041171,0.029680660629699998,9.464301259520001,0.00313606465135
4495,DHFRL1,chr3:93776765-93782067,1139,3804,3.6034482758599995,293.396551724,0.0471671416988,1.14989844746,0.0410185280298
4496,DHH,chr12:49483205-49488602,3463,1934,0.0,0.0,0.0,0.0,
4497,DHODH,chr16:72042642-72059316,14247,2427,325.14205963,588.85794037,0.340247324412,3.61731017395,0.094060865132
4498,DHPS,chr19:12786530-12792701,4292,883,488.83560168900004,2154.16439831,1.6980407375600002,36.371660703,0.04668581815449999
4499,DHRS1,chr14:24759803-24769039,7391,1227,271.428638343,735.571361657,0.54751680845,8.93768903061,0.0612593262727
4500,DHRS11,chr17:34948225-34957233,7410,1598,67.2361799289,202.763820071,0.135278822164,1.8917279491900003,0.0715107170787
4501,DHRS12,chr13:52342128-52378298,31908,676,601.343842745,503.656157255,0.280975385487,11.107912301099999,0.0252950669641
4502,DHRS13,chr17:27224798-27230089,3370,1921,130.028764714,1126.97123529,0.57524721723,8.7464225947,0.06576942870090001
4503,DHRS2,chr14:24105572-24114848,7589,1676,0.0,3.0,0.0,0.0266865376229,0.0
4504,DHRS3,chr1:12627938-12677737,48076,1723,1711.42388963,2610.57611037,0.530730753811,22.588951479099997,0.023495147807200002
4505,DHRS4,chr14:24422943-24438488,14246,939,137.250995426,428.749004574,0.143637406009,6.807419636390001,0.0211001251107
4506,DHRS4-AS1,chr14:24407939-24424321,12415,2428,57.6094890511,628.390510949,0.06918186891589999,3.85856594078,0.0179294250708
4507,DHRS4L1,chr14:24476217-24520586,13412,580,25.0,72.0,0.0277901860623,1.85075739542,0.0150155747755
4508,DHRS4L2,chr14:24439082-24475617,16217,891,133.662504333,582.337495667,0.122880810658,9.74410692586,0.0126107822495
4509,DHRS7,chr14:60611499-60632211,19324,1388,238.996065453,3477.00393455,0.18439057264400002,37.3474286799,0.00493716914824
4510,DHRS7B,chr17:21030240-21095285,63204,1841,173.726790986,212.273209014,0.0409795536535,1.7190416035299998,0.0238386049351
4511,DHRS7C,chr17:9674750-9694614,18858,1003,0.0,0.0,0.0,0.0,
4512,DHRS9,chr2:169923544-169952677,13596,1419,1.0,8.0,0.00109656362303,0.084052876779,0.013046116504899999
4513,DHTKD1,chr10:12110915-12165227,49095,5217,119.294884539,1230.70511546,0.0362267644595,3.5170468993800004,0.0103003359056
4514,DHX15,chr4:24529087-24586184,54082,3015,2765.43135354,5281.56864646,0.7623512718529999,26.1168384673,0.0291900289848
4515,DHX16,chr6:30620895-30640830,16474,3140,237.743645004,1969.256355,0.21515668573600003,9.35012890236,0.0230110930002
4516,DHX29,chr5:54552072-54603521,46976,4473,372.306026892,2250.69397311,0.11815960304999999,7.50174919587,0.0157509402094
4517,DHX30,chr3:47844398-47891686,12600,454,18.8555555556,249.14444444400002,0.022310729889500003,8.1816396044,0.0027269265047399995
4518,DHX32,chr10:127524908-127569884,41906,3070,61.643281844499995,186.35671815599997,0.0219308030195,0.9050064382080001,0.0242327591203
4519,DHX33,chr17:5344231-5372380,22531,5457,99.89027064129999,1370.10972936,0.0660979077775,3.7432289164999997,0.017657992404900003
4520,DHX34,chr19:47852537-47885961,29052,4372,376.856168669,1771.14383133,0.19339470694400002,6.03974590713,0.0320203382588
4521,DHX35,chr20:37590980-37668366,74044,3229,337.739190615,1189.26080939,0.0680043316507,5.491032991259999,0.012384615382700002
4522,DHX36,chr3:153993456-154042286,45219,3569,1367.99079087,3167.00920913,0.451031849439,13.2296321518,0.0340925465094
4523,DHX37,chr12:125431369-125473667,37747,4551,319.617262446,2778.38273755,0.12623877654100002,9.10186159125,0.013869555725
4524,DHX38,chr16:72127614-72146811,14743,4454,750.0918697039999,4338.9081303,0.758531434465,14.523631878699998,0.0522273933132
4525,DHX40,chr17:57642885-57685713,39161,3436,0.0,0.0,0.0,0.0,
4526,DHX57,chr2:39024875-39103021,73321,4825,187.665368643,1177.33463136,0.038159330575000004,3.63787348879,0.0104894605853
4527,DHX58,chr17:40253421-40264751,8713,2617,700.3227489010001,3380.6772511,1.19832745752,19.2594987153,0.062220075155600005
4528,DHX8,chr17:41561333-41601680,36147,4200,274.83212722400003,3866.16787278,0.113354882431,13.723864066900001,0.008259691430789999
4529,DHX9,chr1:182808438-182857117,44006,4536,0.0,0.0,0.0,0.0,
4530,DIABLO,chr12:122692208-122712081,15594,1124,255.708702065,1275.29129793,0.24447416333900002,16.9156260449,0.014452563723600001
